,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
176,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
177,Ikeja,750000,1,1,2,Off College Road, Lagos
178,Ikeja,750000,1,1,2,Off College Road, Lagos
179,Ikeja,750000,1,1,2,Off College Road, Lagos
180,Ikeja,1500000,2,2,3,Aguda, Lagos
181,Ikeja,1500000,2,2,3,Aguda, Lagos
182,Ikeja,1500000,2,2,3,Aguda, Lagos
183,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
184,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
185,Ikeja,12000000,5,5,6,Omole Phase 2, Lagos
186,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
187,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
188,Ikeja,1500000,1,2,2,Bamishile Estate, Lagos
189,Ikeja,1200000,1,1,2,Alausa, Lagos
190,Ikeja,1200000,1,1,2,Alausa, Lagos
191,Ikeja,1200000,1,1,2,Alausa, Lagos
192,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
193,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
194,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
195,Ikeja,1500000,2,2,3,Aguda, Lagos
196,Ikeja,1500000,2,2,3,Aguda, Lagos
197,Ikeja,1500000,2,2,3,Aguda, Lagos
198,Ikeja,1500000,2,2,3,Aguda, Lagos
199,Ikeja,1500000,2,2,3,Aguda, Lagos
200,Ikeja,1500000,2,2,3,Aguda, Lagos
201,Ikeja,1500000,2,2,3,Aguda, Lagos
202,Ikeja,1500000,2,2,3,Aguda, Lagos
203,Ikeja,1500000,2,2,3,Aguda, Lagos
204,Ikeja,1200000,1,1,2,Alausa, Lagos
205,Ikeja,1200000,1,1,2,Alausa, Lagos
206,Ikeja,1200000,1,1,2,Alausa, Lagos
207,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
208,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
209,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
210,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
211,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
212,Ikeja,300000000,4,5,5,Ikeja GRA, Lagos
213,Ikeja,1200000,1,1,2,Alausa, Lagos
