,Type,Location,Price,Bedroom,Bathrooms,Toilet
833,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
834,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
835,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
836,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
837,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
838,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
839,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
840,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
841,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
842,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
843,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
844,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
845,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
846,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
847,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
848,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
849,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,No Info,No Info,No Info
850,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
851,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
852,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
853,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
854,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
855,3 bedroom flat / apartment for sale,"Osapa, Lekki, Lagos",105000000,3,3,4
856,3 bedroom flat / apartment for rent,"Igbo Efon, Lekki, Lagos",2500000,3,3,4
857,3 bedroom flat / apartment for rent,"Igbo Efon, Lekki, Lagos",2500000,3,3,4
858,3 bedroom flat / apartment for rent,"Igbo Efon, Lekki, Lagos",2500000,3,3,4
859,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
860,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
861,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
862,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
863,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
864,2 bedroom flat / apartment for rent,"Lekki County Road, Ikota, Lekki, Lagos",2500000,2,2,3
865,2 bedroom flat / apartment for sale,"Ilasan, Lekki, Lagos",80000000,2,2,3
866,2 bedroom flat / apartment for sale,"Ilasan, Lekki, Lagos",80000000,2,2,3
867,2 bedroom flat / apartment for sale,"Ilasan, Lekki, Lagos",80000000,2,2,3
868,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
869,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
870,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
871,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
872,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
873,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
874,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
875,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
876,3 bedroom flat / apartment for sale,"Agungi, Lekki, Lagos",70000000,3,3,4
877,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
878,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
879,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
880,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,1,1,1
881,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
882,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
883,3 bedroom flat / apartment for rent,"Alpha Bay Estates. Alpha Beach Road. Lekki, Lekki, Lagos",2500000,3,3,3
884,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
885,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,No Info,No Info,No Info
886,Self contain (single rooms) for rent,"Lekki Phase 1, Lekki, Lagos",1700000,2,1,1
887,1 bedroom mini flat (room and parlour) short let,"Off Admiralty Way, Ebeano Supermarket, Lekki Phase 1, Lekki, Lagos",40000,1,1,1
888,3 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",85000,3,3,3
889,2 bedroom flat / apartment short let,"Ikate, Lekki, Lagos",75000,2,2,3
