,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
539, Lekki,95000,1,1,1,Dr Miracle, Lagos
540, Lekki,95000,1,1,1,Dr Miracle, Lagos
541, Lekki,95000,1,1,1,Dr Miracle, Lagos
542, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
543, Lekki,85000,3,3,3,Ikate, Lagos
544, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
545, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
546, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
547, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
548, Lekki,2500000,3,3,4,Igbo Efon, Lagos
549, Lekki,2500000,3,3,4,Igbo Efon, Lagos
550, Lekki,2500000,3,3,4,Igbo Efon, Lagos
551, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
552, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
553, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
554, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
555, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
556, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
557, Lekki,75000,2,2,3,Ikate, Lagos
558, Lekki,75000,2,2,3,Ikate, Lagos
559, Lekki,75000,2,2,3,Ikate, Lagos
560, Lekki,2300000,2,2,3,Ologolo, Lagos
561, Lekki,2300000,2,2,3,Ologolo, Lagos
562, Lekki,2300000,2,2,3,Ologolo, Lagos
563, Lekki,95000,1,1,1,Dr Miracle, Lagos
564, Lekki,95000,1,1,1,Dr Miracle, Lagos
565, Lekki,95000,1,1,1,Dr Miracle, Lagos
566, Lekki,2300000,2,2,3,Ologolo, Lagos
567, Lekki,2300000,2,2,3,Ologolo, Lagos
568, Lekki,2300000,2,2,3,Ologolo, Lagos
569, Lekki,95000,1,1,1,Dr Miracle, Lagos
570, Lekki,95000,1,1,1,Dr Miracle, Lagos
571, Lekki,95000,1,1,1,Dr Miracle, Lagos
572, Lekki,75000,2,2,3,Ikate, Lagos
573, Lekki,75000,2,2,3,Ikate, Lagos
574, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
575, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
576, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
577, Lekki,85000,3,3,3,Ikate, Lagos
578, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
579, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
580, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
581, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
582, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
583, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
584, Lekki,2500000,2,2,3,Lekki County Road, Lagos
585, Lekki,2500000,2,2,3,Lekki County Road, Lagos
586, Lekki,2500000,2,2,3,Lekki County Road, Lagos
587, Lekki,2500000,2,2,3,Lekki County Road, Lagos
588, Lekki,2500000,2,2,3,Lekki County Road, Lagos
589, Lekki,2500000,2,2,3,Lekki County Road, Lagos
590, Lekki,75000,2,2,3,Ikate, Lagos
591, Lekki,75000,2,2,3,Ikate, Lagos
592, Lekki,85000,3,3,3,Ikate, Lagos
593, Lekki,85000,3,3,3,Ikate, Lagos
594, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
595, Lekki,85000,3,3,3,Ikate, Lagos
596, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
597, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
598, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
599, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
600, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
601, Lekki,75000,2,2,3,Ikate, Lagos
602, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
603, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
604, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
605, Lekki,1500000,No Info,No Info,No Info,Roxbury Estate, Lagos
606, Lekki,1500000,No Info,No Info,No Info,Roxbury Estate, Lagos
607, Lekki,1500000,No Info,No Info,No Info,Roxbury Estate, Lagos
608, Lekki,105000000,3,3,4,Osapa, Lagos
609, Lekki,105000000,3,3,4,Osapa, Lagos
610, Lekki,105000000,3,3,4,Osapa, Lagos
611, Lekki,2500000,3,3,4,Conservation Road, Lagos
612, Lekki,2500000,3,3,4,Conservation Road, Lagos
613, Lekki,2500000,3,3,4,Conservation Road, Lagos
614, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
615, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
616, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
617, Lekki,85000,3,3,3,Ikate, Lagos
618, Lekki,75000,2,2,3,Ikate, Lagos
619, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
620, Lekki,2300000,2,2,3,Ologolo, Lagos
621, Lekki,2300000,2,2,3,Ologolo, Lagos
622, Lekki,2300000,2,2,3,Ologolo, Lagos
623, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
624, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
625, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
626, Lekki,95000,1,1,1,Dr Miracle, Lagos
627, Lekki,95000,1,1,1,Dr Miracle, Lagos
628, Lekki,95000,1,1,1,Dr Miracle, Lagos
629, Lekki,2500000,2,2,3,Lekki County Road, Lagos
630, Lekki,2500000,2,2,3,Lekki County Road, Lagos
631, Lekki,2500000,2,2,3,Lekki County Road, Lagos
632, Lekki,2500000,3,4,4,Idado, Lagos
633, Lekki,2500000,3,4,4,Idado, Lagos
634, Lekki,2500000,3,4,4,Idado, Lagos
635, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
636, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
637, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
638, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
639, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
