,Type,Location,Price,Bedroom,Bathrooms,Toilet
679,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
680,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
681,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
682,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
683,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
684,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
685,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
686,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
687,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
688,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
689,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
690,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
691,Self contain (single rooms) for rent,"Value County, Ajah, Lagos",600000,No Info,No Info,No Info
692,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
693,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
694,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
695,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
696,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
697,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
698,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
699,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
700,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
701,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
702,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
703,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
704,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
705,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
706,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
707,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
708,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
709,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
710,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
711,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
712,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
713,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
714,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
715,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
716,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
717,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
718,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
719,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
720,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
721,1 bedroom mini flat (room and parlour) for rent,"Alaguntan, Off Mobil Road, Ilaje, Ajah, Lagos",800000,1,1,1
722,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
723,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
724,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
725,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
726,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
727,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
728,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
729,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
730,Self contain (single rooms) for rent,"Black Gate Busstop, Badore, Ajah, Lagos",600000,No Info,No Info,No Info
731,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
732,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
733,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
734,1 bedroom mini flat (room and parlour) for rent,"Ogombo, Ogombo, Ajah, Lagos",650000,1,1,2
735,1 bedroom mini flat (room and parlour) for rent,"Ogombo, Ogombo, Ajah, Lagos",650000,1,1,2
736,1 bedroom mini flat (room and parlour) for rent,"Ogombo, Ogombo, Ajah, Lagos",650000,1,1,2
737,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
738,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
739,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
740,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
741,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
742,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
743,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
744,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
745,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
746,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
747,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
748,3 bedroom flat / apartment for rent,"Seaside Estate, Badore, Ajah, Lagos",1200000,3,3,4
749,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
750,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
751,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
752,1 bedroom mini flat (room and parlour) for rent,"Thomas Estate, Ajiwe, Ajah, Lagos",1500000,1,1,2
753,1 bedroom mini flat (room and parlour) for rent,"Thomas Estate, Ajiwe, Ajah, Lagos",1500000,1,1,2
754,1 bedroom mini flat (room and parlour) for rent,"Thomas Estate, Ajiwe, Ajah, Lagos",1500000,1,1,2
755,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
756,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
757,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
758,3 bedroom flat / apartment for rent,"Beside Lagos Business School, Olokonla, Ajah, Lagos",1500000,3,3,4
759,3 bedroom flat / apartment for rent,"Beside Lagos Business School, Olokonla, Ajah, Lagos",1500000,3,3,4
760,3 bedroom flat / apartment for rent,"Beside Lagos Business School, Olokonla, Ajah, Lagos",1500000,3,3,4
761,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
762,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
763,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
764,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
765,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
766,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
767,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
768,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
769,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
770,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
771,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
772,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
773,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
774,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
775,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
776,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
777,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
778,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
779,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
780,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
781,3 bedroom flat / apartment for rent,"Lekki Scheme 2 Off Abraham Adesanya Road, Ajah, Lagos",2000000,3,3,4
782,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
783,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
784,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
785,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
786,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
787,2 bedroom flat / apartment for sale,"The Balconies, Urban Prime Three Phase 2 Estate, Ogombo, Ajah, Lagos",40000000,2,2,3
788,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
789,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
790,1 bedroom mini flat (room and parlour) for rent,"Ado, Ajah, Lagos",800000,1,1,2
791,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
792,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
793,1 bedroom mini flat (room and parlour) for rent,"Hope Ville Estate, Sangotedo, Ajah, Lagos",700000,1,1,1
794,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
795,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
796,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
797,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
798,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
799,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
800,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
801,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
802,1 bedroom mini flat (room and parlour) short let,"Badore, Ajah, Lagos",25000,1,1,1
803,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
804,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
805,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
806,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
807,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
808,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
809,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
810,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
811,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
812,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
813,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
814,1 bedroom mini flat (room and parlour) for rent,"Olokonla, Dkk, Ajah, Lagos",750000,1,1,2
815,Self contain (single rooms) for rent,"Roi Estate, Ararumi, Ogombo, Ajah, Lagos",350000,No Info,No Info,No Info
816,Self contain (single rooms) for rent,"Roi Estate, Ararumi, Ogombo, Ajah, Lagos",350000,No Info,No Info,No Info
817,Self contain (single rooms) for rent,"Roi Estate, Ararumi, Ogombo, Ajah, Lagos",350000,No Info,No Info,No Info
818,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
819,2 bedroom flat / apartment for rent,"Sangotedo, Ajah, Lagos",1500000,2,2,3
