,Type,Location,Price,Bedroom,Bathrooms,Toilet
780,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
781,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
782,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
783,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
784,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
785,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
786,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
787,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
788,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
789,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
790,4 bedroom flat / apartment for sale,"Ikeja GRA, Ikeja, Lagos",300000000,4,5,5
791,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
792,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
793,3 bedroom flat / apartment for sale,"Merit Estate, Adeniyi Jones, Ikeja, Lagos",180000000,3,3,4
794,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
795,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
796,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
797,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
798,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
799,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
800,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
801,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
802,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
803,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
804,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
805,5 bedroom flat / apartment for rent,"Omole Phase 2, Ikeja, Lagos",12000000,5,5,6
806,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
807,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
808,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
809,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
810,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
811,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
812,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
813,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
814,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
815,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
816,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
817,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
818,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
819,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
820,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
821,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
822,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
823,Self contain (single rooms) short let,"1, Oremeta Street, Oregun, Ikeja, Lagos",35000,No Info,No Info,No Info
824,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
825,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
826,2 bedroom flat / apartment for rent,"Aguda, Ogba, Ikeja, Lagos",1500000,2,2,3
827,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
828,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
829,Self contain (single rooms) for rent,"Oke Ira, Ogba, Ikeja, Lagos",35000,No Info,No Info,No Info
830,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
831,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
832,1 bedroom mini flat (room and parlour) for rent,"Off College Road, Ogba, Ikeja, Lagos",750000,1,1,2
833,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
834,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
835,1 bedroom mini flat (room and parlour) short let,"Adeyemo Akapo, Omole Phase 1, Ikeja, Lagos",40000,1,1,1
836,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
837,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
838,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
839,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
840,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
841,2 bedroom flat / apartment short let,"Opebi, Ikeja, Lagos",90000,2,2,2
