,Type,Location,Price,Bedroom,Bathrooms,Toilet
243,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
244,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
245,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
246,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
247,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
248,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
249,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
250,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
251,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
252,1 bedroom mini flat (room and parlour) for rent,"Adekunle, Yaba, Lagos",1000000,1,1,2
253,1 bedroom mini flat (room and parlour) for rent,"Adekunle, Yaba, Lagos",1000000,1,1,2
254,1 bedroom mini flat (room and parlour) for rent,"Adekunle, Yaba, Lagos",1000000,1,1,2
255,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
256,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
257,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
258,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
259,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
260,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
261,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
262,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
263,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
264,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
265,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
266,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
267,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
268,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
269,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
270,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
271,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
272,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
273,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
274,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
275,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
276,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
277,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
278,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
279,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
280,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
281,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
282,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
283,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
284,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
285,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
286,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
287,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
288,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
289,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
290,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
291,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
292,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
293,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
294,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
295,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
296,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
297,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
298,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
299,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
300,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
301,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
302,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
303,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
304,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
305,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
306,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
307,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
308,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
309,Self contain (single rooms) for rent,"Sabo, Yaba, Lagos",600000,No Info,No Info,No Info
310,Self contain (single rooms) for rent,"Sabo, Yaba, Lagos",600000,No Info,No Info,No Info
311,Self contain (single rooms) for rent,"Sabo, Yaba, Lagos",600000,No Info,No Info,No Info
312,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
313,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
314,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,No Info,No Info,No Info
315,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
316,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
317,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
318,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
319,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
320,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
321,Self contain (single rooms) for rent,"Waec Office, Jibowu, Yaba, Lagos",600000,No Info,No Info,No Info
322,Self contain (single rooms) for rent,"Waec Office, Jibowu, Yaba, Lagos",600000,No Info,No Info,No Info
323,Self contain (single rooms) for rent,"Waec Office, Jibowu, Yaba, Lagos",600000,No Info,No Info,No Info
324,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
325,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
326,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
327,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
328,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
329,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
330,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
331,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
332,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
333,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
334,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
335,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
336,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
337,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
338,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
339,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
340,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
341,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
342,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
343,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
344,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
345,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
346,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
347,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
348,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
349,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
350,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
351,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
352,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
353,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
354,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
355,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
356,Self contain (single rooms) for rent,"Off Mfm International Headquarters, Iwaya, Yaba, Lagos",650000,1,1,1
357,Self contain (single rooms) for rent,"Ajayi Onitiri, Onike, Yaba, Lagos",500000,No Info,No Info,No Info
358,Self contain (single rooms) for rent,"Ajayi Onitiri, Onike, Yaba, Lagos",500000,No Info,No Info,No Info
359,Self contain (single rooms) for rent,"Ajayi Onitiri, Onike, Yaba, Lagos",500000,No Info,No Info,No Info
360,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
361,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
362,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
363,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
364,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
365,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
366,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
367,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
368,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
369,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
370,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
371,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
372,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
373,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
374,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
375,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
376,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
377,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
378,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
379,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
380,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
381,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
382,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
383,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
384,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
385,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
386,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
387,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
388,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
389,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
390,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
391,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
392,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
393,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
394,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
395,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
396,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
397,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
398,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
399,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
400,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
401,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
402,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
403,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
404,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
405,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
406,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
407,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
408,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
409,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
410,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
411,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
412,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
413,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
414,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
415,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
416,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
417,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
418,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
419,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
420,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
421,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
422,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
423,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
424,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
425,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,No Info,No Info,No Info
426,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
427,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
428,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
429,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
430,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
431,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
432,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
433,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
434,1 bedroom mini flat (room and parlour) for rent,"Iwaya, Yaba, Lagos",1000000,1,1,1
435,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
436,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
437,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
438,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
439,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
440,1 bedroom flat / apartment for rent,"Off Folagoro Road, Fola Agoro, Yaba, Lagos",2500000,1,3,4
441,Self contain (single rooms) for rent,"Abeokuta Street, Ebute Metta East, Yaba, Lagos",300000,No Info,No Info,No Info
442,Self contain (single rooms) for rent,"Abeokuta Street, Ebute Metta East, Yaba, Lagos",300000,No Info,No Info,No Info
443,Self contain (single rooms) for rent,"Abeokuta Street, Ebute Metta East, Yaba, Lagos",300000,No Info,No Info,No Info
444,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
445,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
446,1 bedroom mini flat (room and parlour) for rent,"Waec, Jibowu, Yaba, Lagos",1300000,1,2,2
447,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
448,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
449,1 bedroom mini flat (room and parlour) for rent,"Alagomeji, Yaba, Lagos",1200000,1,1,2
450,2 bedroom flat / apartment for rent,"Ebute Metta West, Yaba, Lagos",1500000,2,1,1
451,2 bedroom flat / apartment for rent,"Ebute Metta West, Yaba, Lagos",1500000,2,1,1
452,2 bedroom flat / apartment for rent,"Ebute Metta West, Yaba, Lagos",1500000,2,1,1
453,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
454,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
455,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
456,2 bedroom flat / apartment short let,"Onike, Yaba, Lagos",85000,2,1,1
457,2 bedroom flat / apartment short let,"Onike, Yaba, Lagos",85000,2,1,1
458,2 bedroom flat / apartment short let,"Onike, Yaba, Lagos",85000,2,1,1
459,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
460,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
461,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
462,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
463,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
464,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,3,1,1
465,Self contain (single rooms) for rent,"Abule Oja, Yaba, Lagos",900000,No Info,No Info,No Info
466,Self contain (single rooms) for rent,"Abule Oja, Yaba, Lagos",900000,No Info,No Info,No Info
467,Self contain (single rooms) for rent,"Abule Oja, Yaba, Lagos",900000,No Info,No Info,No Info
468,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
469,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
470,3 bedroom flat / apartment for rent,"Onike, Sabo, Yaba, Lagos",1500000,3,2,2
471,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
472,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
473,Self contain (single rooms) for sale,"Comfy Burrows, No. 88 Community Road, Akoka, Yaba, Lagos",13000000,1,1,1
474,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
475,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
476,1 bedroom mini flat (room and parlour) short let,"Community Road, Akoka, Yaba, Lagos",450000,1,1,1
477,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
478,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
479,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
480,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
481,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
482,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
483,1 bedroom mini flat (room and parlour) for rent,"Abule Oja, Yaba, Lagos",700000,No Info,No Info,No Info
484,1 bedroom mini flat (room and parlour) for rent,"Abule Oja, Yaba, Lagos",700000,No Info,No Info,No Info
485,1 bedroom mini flat (room and parlour) for rent,"Abule Oja, Yaba, Lagos",700000,No Info,No Info,No Info
486,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
487,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
488,Self contain (single rooms) for rent,"Alagomeji, Yaba, Lagos",700000,3,3,4
489,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
490,3 bedroom flat / apartment for rent,"Osholanke, Tm Meadows, Ebute Metta East, Yaba, Lagos",4000000,3,3,4
